PTPtime,Timestamp, Frame Number, Version Number, Num Detections, Num Tracks, Host Speed, DSPWorkload, ARMWorkload, Host YawDiff, TrackID, TrackX, TrackY, TrackZ,TrackXdot, TrackYdot, TrackZdot, Flag, Class, Confidence
533395730,1642054807890239,11766,2231021606,411,3,0,59,21,0,1760,0.07,0.24,2.44,0,0,0,2,0,0
533395730,1642054807890239,11766,2231021606,411,3,0,59,21,0,1762,-0.06,0.58,5.59,0,0,0,2,0,0
533395730,1642054807890239,11766,2231021606,411,3,0,59,21,0,2886,2.63,0.73,6.59,0,0,0,2,0,0
600026200,1642054807956868,11767,2231021606,403,3,0,58,22,0,1760,0.06,0.24,2.43,0,0,0,2,0,0
600026200,1642054807956868,11767,2231021606,403,3,0,58,22,0,1762,-0.06,0.58,5.58,0,0,0,2,0,0
600026200,1642054807956868,11767,2231021606,403,3,0,58,22,0,2886,2.62,0.74,6.57,0,0,0,2,0,0
666727710,1642054808023437,11768,2231021606,416,3,0,59,23,0,1760,0.07,0.24,2.43,0,0,0,2,0,0
666727710,1642054808023437,11768,2231021606,416,3,0,59,23,0,1762,-0.07,0.58,5.58,0,0,0,2,0,0
666727710,1642054808023437,11768,2231021606,416,3,0,59,23,0,2886,2.62,0.74,6.57,0,0,0,2,0,0
733371170,1642054808089782,11769,2231021606,408,3,0,58,22,0,1760,0.06,0.24,2.43,0,0,0,2,0,0
733371170,1642054808089782,11769,2231021606,408,3,0,58,22,0,1762,-0.07,0.58,5.58,0,0,0,2,0,0
733371170,1642054808089782,11769,2231021606,408,3,0,58,22,0,2886,2.65,0.73,6.53,0,0,0,2,0,0
800068640,1642054808155995,11770,2231021606,401,3,0,58,21,0,1760,0.05,0.24,2.43,0,0,0,2,0,0
800068640,1642054808155995,11770,2231021606,401,3,0,58,21,0,1762,-0.06,0.58,5.58,0,0,0,2,0,0
800068640,1642054808155995,11770,2231021606,401,3,0,58,21,0,2886,2.56,0.73,6.55,0,0,0,2,0,0
866708140,1642054808223332,11771,2231021606,404,3,0,59,21,0,1760,0.04,0.25,2.43,0,0,0,2,0,0
866708140,1642054808223332,11771,2231021606,404,3,0,59,21,0,1762,-0.06,0.58,5.58,0,0,0,2,0,0
866708140,1642054808223332,11771,2231021606,404,3,0,59,21,0,2886,2.56,0.73,6.55,0,0,0,2,0,0
933390600,1642054808290000,11772,2231021606,399,3,0,58,23,0,1760,0.04,0.25,2.43,0,0,0,2,0,0
933390600,1642054808290000,11772,2231021606,399,3,0,58,23,0,1762,-0.06,0.58,5.58,0,0,0,2,0,0
933390600,1642054808290000,11772,2231021606,399,3,0,58,23,0,2886,2.49,0.74,6.61,0,0,0,2,0,0
12810,1642054808355894,11773,2231021606,414,3,0,58,21,0,1760,0.02,0.25,2.43,0,0,0,2,0,0
12810,1642054808355894,11773,2231021606,414,3,0,58,21,0,1762,-0.04,0.58,5.58,0,0,0,2,0,0
12810,1642054808355894,11773,2231021606,414,3,0,58,21,0,2886,2.49,0.74,6.61,0,0,0,2,0,0
66686370,1642054808423236,11774,2231021606,422,3,0,58,21,0,1760,0.02,0.24,2.43,0,0,0,2,0,0
66686370,1642054808423236,11774,2231021606,422,3,0,58,21,0,1762,-0.05,0.58,5.58,0,0,0,2,0,0
66686370,1642054808423236,11774,2231021606,422,3,0,58,21,0,2886,2.47,0.75,6.63,0,0,0,2,0,0
133361840,1642054808490023,11775,2231021606,429,3,0,59,22,0,1760,0.02,0.24,2.43,0,0,0,2,0,0
133361840,1642054808490023,11775,2231021606,429,3,0,59,22,0,1762,-0.06,0.58,5.58,0,0,0,2,0,0
133361840,1642054808490023,11775,2231021606,429,3,0,59,22,0,2886,2.47,0.75,6.63,0,0,0,2,0,0
200032330,1642054808556608,11776,2231021606,438,3,0,59,23,0,1760,0.02,0.25,2.43,0,0,0,2,0,0
200032330,1642054808556608,11776,2231021606,438,3,0,59,23,0,1762,-0.08,0.58,5.58,0,0,0,2,0,0
200032330,1642054808556608,11776,2231021606,438,3,0,59,23,0,2886,2.5,0.75,6.61,0,0,0,2,0,0
266721880,1642054808623452,11777,2231021606,443,3,0,59,22,0,1760,0.01,0.25,2.44,0,0,0,2,0,0
266721880,1642054808623452,11777,2231021606,443,3,0,59,22,0,1762,-0.08,0.58,5.59,0,0,0,2,0,0
266721880,1642054808623452,11777,2231021606,443,3,0,59,22,0,2886,2.5,0.75,6.61,0,0,0,2,0,0
333349350,1642054808690904,11778,2231021606,451,3,0,59,22,0,1760,0.01,0.25,2.44,0,0,0,2,0,0
333349350,1642054808690904,11778,2231021606,451,3,0,59,22,0,1762,-0.09,0.58,5.59,0,0,0,2,0,0
333349350,1642054808690904,11778,2231021606,451,3,0,59,22,0,2886,2.5,0.75,6.62,0,0,0,2,0,0
400046840,1642054808756487,11779,2231021606,443,3,0,59,23,0,1760,0.01,0.25,2.44,0,0,0,2,0,0
400046840,1642054808756487,11779,2231021606,443,3,0,59,23,0,1762,-0.08,0.58,5.59,0,0,0,2,0,0
400046840,1642054808756487,11779,2231021606,443,3,0,59,23,0,2886,2.55,0.74,6.6,0,0,0,2,0,0
466701310,1642054808823299,11780,2231021606,421,3,0,59,22,0,1760,0.01,0.25,2.44,0,0,0,2,0,0
466701310,1642054808823299,11780,2231021606,421,3,0,59,22,0,1762,-0.07,0.59,5.59,0,0,0,2,0,0
466701310,1642054808823299,11780,2231021606,421,3,0,59,22,0,2886,2.6,0.74,6.57,0,0,0,2,0,0
533395800,1642054808890172,11781,2231021606,411,3,0,59,22,0,1760,0.01,0.25,2.44,0,0,0,2,0,0
533395800,1642054808890172,11781,2231021606,411,3,0,59,22,0,1762,-0.05,0.59,5.59,0,0,0,2,0,0
533395800,1642054808890172,11781,2231021606,411,3,0,59,22,0,2886,2.6,0.74,6.57,0,0,0,2,0,0
